Label,Text
1,"so 2 pho cua bac, phuong truc bach, quan ba dinh, ha noi"
1,"so 18 ngach 15 ngo 444 duong doi can, phuong cong vi, quan ba dinh, ha noi"
1,"so 34b, ngach 7, ngo 379, pho doi can, phuong cong vi, quan ba dinh, ha noi"
1,"b2 - tt17, do thi van quan- yen phuc, phuong phuc la, quan ha dong, ha noi"
1,"nv 02- 11, so 173 duong xuan thuy, phuong dich vong hau, quan cau giay, ha noi"
1,"so 3, to 3, khu 3 hecta tttm, thi tran dong anh, huyen dong anh, ha noi"
1,"so 66b, to 24, ngo 509 pho vu tong phan, phuong khuong dinh, quan thanh xuan, ha noi"
1,"so nha 38, ngach 74, ngo 143, duong nguyen duc canh, phuong thinh liet, quan hoang mai, ha noi"
1,"so 611, duong linh nam, phuong linh nam, quan hoang mai, ha noi"
1,"to dan pho 8, phuong yen nghia, quan ha dong, ha noi"
1,"so nha e8, to dan pho 9, phuong van phuc, quan ha dong, ha noi"
1,"so 223, kp 1, phuong trang dai, thanh pho bien hoa, dong nai"
1,"so 3/ 2, ap dong nai, xa hoa an, thanh pho bien hoa, dong nai"
1,"so 97, duong n9, kp 7, phuong thong nhat, thanh pho bien hoa, dong nai"
1,"so 1228/ e, ap phu tan, xa phu cuong, huyen dinh quan, dong nai"
1,"so 260, to 8, kp 2, phuong long binh tan, thanh pho bien hoa, dong nai"
1,"so 1273/ 49/ 9/ 37, ap huong phuoc, xa phuoc tan, thanh pho bien hoa, dong nai"
1,"c7, khu nha o hoa an, duong nguyen ai quoc, xa hoa an, thanh pho bien hoa, dong nai"
1,"so 57, duong le thanh tong, to 23, khu phuoc hai, thi tran long thanh, huyen long thanh, dong nai"
1,"so 17, to 28, ap 3, xa hiep phuoc, huyen nhon trach, dong nai"
1,"so 1tang 15 cao oc sonadezi, so 1, duong so 1, kcn bien hoa, phuong an binh, thanh pho bien hoa, dong nai"
1,"so b4, khu dan cu tan phong, kp 7, phuong tan phong, thanh pho bien hoa, dong nai"
1,"so 53, to 13, duong vo thi sau, khu 12, xa long duc, huyen long thanh, dong nai"
1,"to 9, ap long phu, xa phuoc thai, huyen long thanh, dong nai"
1,"so 59/ 4, ap thanh hoa, xa ho nai 3, huyen trang bom, dong nai"
1,"so 142/ 13a, kp 6, phuong tan tien, thanh pho bien hoa, dong nai"
1,"so 235/ 71, duong duong tu giang, kp 2, phuong tan tien, thanh pho bien hoa, dong nai"
1,"ap 3, xa binh loi, huyen vinh cuu, dong nai"
1,"sn 11 nguyen tuan, phuong dong tho, thanh pho thanh hoa, thanh hoa"
1,"sn 123, tieu khu vinh son, thi tran hoang hoa, huyen hoang hoa, thanh hoa"
1,"so 04, ngo 29, duong luong chi, khu 6, thi tran tinh gia, huyen tinh gia, thanh hoa"
1,"so 09 hac thanh, phuong dien bien, thanh pho thanh hoa, thanh hoa"
1,"khu 2, thi tran sao vang, huyen tho xuan, thanh hoa"
1,"so 99, ngo 18, pho dinh cong thuong, phuong dinh cong, quan hoang mai, ha noi"
1,"lo 3 c7a, khu do thi moi dinh cong, phuong dinh cong, quan hoang mai, ha noi"
1,"so 33, to 36, phuong hoang van thu, quan hoang mai, ha noi"
1,"so 17a, ngach 108, ngo 553, duong giai phong, phuong giap bat, quan hoang mai, ha noi"
1,"so 206, ngo 54, duong ngoc hoi, phuong hoang liet, quan hoang mai, ha noi"
1,"c21, lo 18, khu do thi dinh cong, phuong dinh cong, quan hoang mai, ha noi"
1,"35 dai co viet, phuong le dai hanh, quan hai ba trung, ha noi"
1,"toa nha intracom - lo c2f - cum sx ttcn& cnn cau giay, phuong dich vong hau, quan cau giay, ha noi"
1,"thon dong khe, xa dan phuong, huyen dan phuong, ha noi"
1,"so 164 ngo 58 to dan pho 9 mau luong, phuong kien hung, quan ha dong, ha noi"
1,"so dg 04/ 14 tttm thi tran van dinh, thi tran van dinh, huyen ung hoa, ha noi"
1,"thon 9, xa phung xa, huyen thach that, ha noi"
1,"thon quang minh, xa my hung, huyen thanh oai, ha noi"
1,"to dan pho so 3, phuong tay mo, quan nam tu liem, ha noi"
1,"so 1, ngo 120 dinh cong, phuong phuong liet, quan thanh xuan, ha noi"
1,"so 31, ngach 291/ 44 pho khuong trung, phuong khuong trung, quan thanh xuan, ha noi"
1,"so 34 lk5 tong cuc 5 bca, xa tan trieu, huyen thanh tri, ha noi"
1,"tang 4 toa nha anh minh, 36 hoang cau, phuong o cho dua, quan dong da, ha noi"
1,"so 178- 180 duong nguyen tuan, phuong nhan chinh, quan thanh xuan, ha noi"
1,"so 17, 71/ 14/ 3 hoang van thai, phuong khuong trung, quan thanh xuan, ha noi"
1,"tang 8, toa nha licogi13 duong khuat duy tien, phuong nhan chinh, quan thanh xuan, ha noi"
1,"thon viet long, xa tan linh, huyen ba vi, ha noi"
1,"thon trung, xa lien trung, huyen dan phuong, ha noi"
1,"duong 93, xa phu dong, huyen ba vi, ha noi"
1,"so 164, to dan pho 3, phuong duc thang, quan bac tu liem, ha noi"
1,"so nha 5b, duong co nhue, phuong co nhue 2, quan bac tu liem, ha noi"
1,"khu 15, xa van khe, huyen me linh, ha noi"
1,"so 230 khu dich vu xa la, phuong phuc la, quan ha dong, ha noi"
1,"so 106 pho van la, phuong phu la, quan ha dong, ha noi"
1,"lk8, cong ty co phan thuong mai song cong, to dan pho ha tri, phuong ha cau, quan ha dong, ha noi"
1,"nha a 10 hoang cau, to 101, phuong o cho dua, quan dong da, ha noi"
1,"thon phu duc, xa phu dong, huyen gia lam, ha noi"
1,"169 doan ke thien, phuong mai dich, quan cau giay, ha noi"
1,"so nha 130, pho hoang sam, to 35, phuong nghia do, quan cau giay, ha noi"
1,"b103- bt1c khu do thi me tri, phuong me tri, quan nam tu liem, ha noi"
1,"tang 9, toa nha machinco, so 444, duong hoang hoa tham, phuong thuy khue, quan tay ho, ha noi"
1,"khu 2, xa doan tung, huyen thanh mien, hai duong"
1,"so 36, duong vuong chieu, phuong binh han, thanh pho hai duong, hai duong"
1,"204 quang trung, phuong thach thang, quan hai chau, da nang"
1,"19 an hai 19, phuong an hai bac, quan son tra, da nang"
1,"51 to huu, phuong hoa cuong nam, quan hai chau, da nang"
1,"480 trung nu vuong, phuong hoa thuan tay, quan hai chau, da nang"
1,"35 nguyen thi dinh, phuong an hai bac, quan son tra, da nang"
1,"k196/ 26 tran cao van, phuong tam thuan, quan thanh khe, da nang"
1,"20 duong me hien, phuong thanh khe tay, quan thanh khe, da nang"
1,"51 chuong duong, to 11, phuong my an, quan ngu hanh son, da nang"
1,"lo 28 dang xuan thieu, phuong hoa hai, quan ngu hanh son, da nang"
1,"46 nguyen chi dieu, phuong an hai bac, quan son tra, da nang"
1,"h100/ 66 kiet 151 au co, phuong hoa khanh bac, quan lien chieu, da nang"
1,"lo e10, duong 10. 5m, khu do thi tmdv royal era 1, phuong my an, quan ngu hanh son, da nang"
1,"397 nguyen tat thanh, phuong thanh binh, quan hai chau, da nang"
1,"lo 48 b1. 23 kdc nam cau nguyen tri phuong, phuong hoa xuan, quan cam le, da nang"
1,"29 nai nghia 3, phuong nai hien dong, quan son tra, da nang"
1,"253/ 19 nguyen hoang, phuong binh hien, quan hai chau, da nang"
1,"280 nguyen duy trinh, phuong hoa hai, quan ngu hanh son, da nang"
1,"253/ 19 nguyen hoang, phuong binh hien, quan hai chau, da nang"
1,"k548/ 47 ong ich khiem, phuong vinh trung, quan thanh khe, da nang"
1,"353/ 42 cach mang thang tam, phuong hoa tho dong, quan cam le, da nang"
1,"lo 07- 08 b2. 1 duong vo nguyen giap, phuong man thai, quan son tra, da nang"
1,"07 xo viet nghe tinh, phuong hoa cuong nam, quan hai chau, da nang"
1,"so 34 pho hue, phuong hang bai, quan hoan kiem, ha noi"
1,"to 4, khu 4, phuong bai chay, thanh pho ha long, quang ninh"
1,"to 1, khu 8a, phuong quang hanh, thanh pho cam pha, quang ninh"
1,"khu 3, thi tran co to, huyen co to, quang ninh"
1,"413 le quang dinh, phuong 5, quan binh thanh, tp ho chi minh"
1,"143/ 49 lien khu 5- 6, phuong binh hung hoa b, quan binh tan, tp ho chi minh"
1,"27- 29- 31 duong so 9a, khu dan cu trung son, xa binh hung, huyen binh chanh, tp ho chi minh"
1,"74 binh chieu, khu pho 3, phuong binh chieu, quan thu duc, tp ho chi minh"
1,"lau 7, toa nha hpl, so 60 duong nguyen van thu, phuong da kao, quan 1, tp ho chi minh"
1,"447/ 14 tan son, phuong 12, quan go vap, tp ho chi minh"
1,"tang 1, toa nha packsimex, so 52 dong du, phuong ben nghe, quan 1, tp ho chi minh"
1,"413/ 25 le van quoi, khu pho 5, phuong binh tri dong a, quan binh tan, tp ho chi minh"
1,"81/ 3 duong do doc long, phuong tan quy, quan tan phu, tp ho chi minh"
1,"12 tan son hoa, phuong 2, quan tan binh, tp ho chi minh"
1,"137/ 3- 137/ 5 nguyen cuu dam, phuong tan son nhi, quan tan phu, tp ho chi minh"
1,"13/ 6 ap 3, xa tan quy tay, huyen binh chanh, tp ho chi minh"
1,"30/ 5e ap dong, xa thoi tam thon, huyen hoc mon, tp ho chi minh"
1,"phong 411, tang 4, toa nha vietnam airlines, so 49, duong tr, phuong 2, quan tan binh, tp ho chi minh"
1,"541 le duc tho, phuong 16, quan go vap, tp ho chi minh"
1,"126 nguyen thi dinh, phuong binh trung tay, quan 2, tp ho chi minh"
1,"so 69 duong so 28, khu pho 3, phuong binh tri dong b, quan binh tan, tp ho chi minh"
1,"399/ 25 binh an, xa binh khanh, huyen can gio, tp ho chi minh"
1,"so 80/ 5 duong mac dinh chi, phuong da kao, quan 1, tp ho chi minh"
1,"753 nguyen kiem, phuong 3, quan go vap, tp ho chi minh"
1,"24/ 33c duong so 42, phuong hiep binh chanh, quan thu duc, tp ho chi minh"
1,"97/ 8/ 30 thong nhat, phuong 10, quan go vap, tp ho chi minh"
1,"120/ 12b ton that hiep, phuong 13, quan 11, tp ho chi minh"
1,"155/ 18 duong dat thanh, phuong 6, quan tan binh, tp ho chi minh"
1,"1/ 126a nguyen van qua, phuong tan hung thuan, quan 12, tp ho chi minh"
1,"159/ 5 xom chieu, phuong 16, quan 4, tp ho chi minh"
1,"80/ 11/ 8 duong tx52, phuong thanh xuan, quan 12, tp ho chi minh"
1,"248/ 36/ 22 hoang hoa tham, phuong 5, quan binh thanh, tp ho chi minh"
1,"35 le lai, phuong 12, quan tan binh, tp ho chi minh"
1,"147 duong so 22, phuong 11, quan 6, tp ho chi minh"
1,"83/ 25 to 7, khu pho 4, phuong phuoc long b, quan 9, tp ho chi minh"
1,"24 hoang hoa tham, phuong 7, quan binh thanh, tp ho chi minh"
1,"31duong 267b ba to, phuong 7, quan 8, tp ho chi minh"
1,"1f duong 18c, phuong binh hung hoa a, quan binh tan, tp ho chi minh"
1,"37 duong so 42, phuong binh trung tay, quan 2, tp ho chi minh"
1,"116/ 37 dat moi, khu pho 17, phuong binh tri dong, quan binh tan, tp ho chi minh"
1,"so 44 duong so 14, khu nha o hiep binh, khu pho 4, phuong hiep binh phuoc, quan thu duc, tp ho chi minh"
1,"so 61/ 1e duong tl28, khu pho 3c, phuong thanh loc, quan 12, tp ho chi minh"
1,"18 hiep binh, khu pho 6, phuong hiep binh phuoc, quan thu duc, tp ho chi minh"
1,"377 no trang long, phuong 13, quan binh thanh, tp ho chi minh"
1,"so 9c, duong an duong vuong, phuong 16, quan 8, tp ho chi minh"
1,"25/ 4 le duy nhuan, phuong 12, quan tan binh, tp ho chi minh"
1,"51/ 4 tran van dang, phuong 5, quan 11, tp ho chi minh"
1,"119/ 1 duong 12, phuong tam binh, quan thu duc, tp ho chi minh"
1,"1. 05 lo h chung cu dong dieu, duong cao lo, phuong 4, quan 8, tp ho chi minh"
1,"55 duong 16 khu pho 4, phuong an phu, quan 2, tp ho chi minh"
1,"b15/ 22b quoc lo 50, ap 3, xa binh hung, huyen binh chanh, tp ho chi minh"
1,"158 dien bien phu, phuong 06, quan 3, tp ho chi minh"
1,"20/ 61a, to 10, duong song hanh xa lo ha noi, khu pho 6, phuong linh trung, quan thu duc, tp ho chi minh"
1,"nha so 36, duong so 2, khu nha o hiep binh, khu pho 6, phuong hiep binh phuoc, quan thu duc, tp ho chi minh"
1,"157/ 38/ 23 mai xuan thuong, phuong 04, quan 6, tp ho chi minh"
1,"119a tran van du, phuong 13, quan tan binh, tp ho chi minh"
1,"10b suong nguyet anh, phuong ben thanh, quan 1, tp ho chi minh"
1,"259 phan xich long, phuong 07, quan phu nhuan, tp ho chi minh"
1,"49a duong 85, phuong tan quy, quan 7, tp ho chi minh"
1,"9/ 5b duong 128, khu pho 4, phuong phuoc long a, quan 9, tp ho chi minh"
1,"so 2, duong ngo duc ke, phuong ben nghe, quan 1, tp ho chi minh"
1,"54 vu huy tan, phuong 3, quan binh thanh, tp ho chi minh"
1,"3/ 11 do son, phuong 4, quan tan binh, tp ho chi minh"
1,"26/ 12a nguyen binh khiem, phuong da kao, quan 1, tp ho chi minh"
1,"247/ 92 duong lac long quan, phuong 3, quan 11, tp ho chi minh"
1,"92 tran quang dieu, phuong 14, quan 3, tp ho chi minh"
1,"45/ 40 han hai nguyen, phuong 16, quan 11, tp ho chi minh"
1,"lo f3, kcn thang long ii, huyen yen my, hung yen"
1,"quang truong, phuong hien nam, thanh pho hung yen, hung yen"
1,"thon tu ho, xa yen phu, huyen yen my, hung yen"
1,"thon le chi, xa thuy loi, huyen tien lu, hung yen"
1,"doc cau dau, thon xanh ty, xa lac dao, huyen van lam, hung yen"
1,"so 243, to 1, ap 2, xa hoi nghia, thi xa tan uyen, binh duong"
1,"so c42, duong d16, khu dan cu viet sing, phuong an phu, tx thuan an, binh duong"
1,"so 42/ 41, huynh van luy, khu pho 8, phuong phu my, thanh pho thu dau mot, binh duong"
1,"so 2/ 4, khu pho binh quoi b, phuong binh chuan, tx thuan an, binh duong"
1,"so e04, duong huynh thuc khang, khu pho 3, phuong hoa phu, thanh pho thu dau mot, binh duong"
1,"so 189/ 8, duong le hong phong, khu pho tan phuoc, phuong tan binh, tx di an, binh duong"
1,"so 20b, dai lo binh duong, to 10, khu pho dong nhi, phuong lai thieu, tx thuan an, binh duong"
1,"so 24, duong thich quang duc, khu 01, phuong phu hoa, thanh pho thu dau mot, binh duong"
1,"so 6/ 1, khu pho hoa long, phuong lai thieu, tx thuan an, binh duong"
1,"so 79, to 1, ap 4, xa hoi nghia, thi xa tan uyen, binh duong"
1,"ap hau hoa, xa hau thanh, huyen cai be, tien giang"
1,"so 128/ 6 thai van dau, phuong 2, thanh pho my tho, tien giang"
1,"0503, khoi nha a2c - nha o xa hoi becamex, n12, khu pho 01, phuong phu hoa, thanh pho thu dau mot, binh duong"
1,"thon 8, xa pong drang, huyen krong buk, dac lac"
1,"so nha 16 duong le cong kieu, phuong thanh nhat, tp. buon ma thuot, dac lac"
1,"so 32 to 2, ap phu thanh c, xa phu kiet, huyen cho gao, tien giang"
1,"so 32, pho 11, phuong dong thanh, thanh pho ninh binh, ninh binh"
1,"thua dat 1 + 5, to so 5, ban do dia chinh xa gia thuy, xa gia thuy, huyen nho quan, ninh binh"
1,"sn 32, ngo 4, duong ton duc thang, pho 11, phuong dong thanh, thanh pho ninh binh, ninh binh"
1,"khu tieu thu cong nghiep va lang nghe, phuong ninh phong, thanh pho ninh binh, ninh binh"
1,"so 30, ngo 135, pho phuc thinh, phuong phuc thanh, thanh pho ninh binh, ninh binh"
1,"pho thien tan, phuong ninh son, thanh pho ninh binh, ninh binh"
1,"thon hoi tien, xa quynh luu, huyen nho quan, ninh binh"
1,"thon hu tri ( tai nha ong nguyen vu ninh) , xa vinh quang, huyen vinh bao, hai phong"
1,"so 73 pho cam, phuong gia vien, quan ngo quyen, hai phong"
1,"lo so 41+ 42, to 20, khu dan cu so 3, phuong nam son, quan kien an, hai phong"
1,"so 343c/ 193 van cao, phuong dang lam, quan hai an, hai phong"
1,"lo l3 khu cong nghiep trang due, thuoc kkt dinh vu - cat hai, xa le loi, huyen an duong, hai phong"
1,"so 169 duong 208, xa an dong, huyen an duong, hai phong"
1,"so 4/ 2/ 897 ton duc thang, phuong so dau, quan hong bang, hai phong"
1,"so 18/ 9/ 379 duong mieu hai xa, phuong du hang kenh, quan le chan, hai phong"
1,"to 3, xom trung, phuong dang giang, quan ngo quyen, hai phong"
1,"so 23 pho me linh, phuong an bien, quan le chan, hai phong"
1,"tang 2, so 93 le thanh tong, phuong may chai, quan ngo quyen, hai phong"
1,"so 365 cho hang, phuong du hang kenh, quan le chan, hai phong"
1,"so 110/ 262 tran nguyen han, phuong tran nguyen han, quan le chan, hai phong"
1,"to 10, phuong quang phu, thanh pho quang ngai, quang ngai"
1,"khom 5, phuong ho phong, thi xa gia rai, bac lieu"
1,"so 220e duong nguyen van lau, khom 5, phuong 8, thanh pho vinh long, vinh long"
1,"so 238 to 17, ap 5, xa hau loc, huyen tam binh, vinh long"
1,"lo b10- 11 khu cong nghiep suoi dau, xa suoi tan, huyen cam lam, khanh hoa"
1,"so 09, ap nam chanh, thi tran lich hoi thuong, huyen tran de, soc trang"
1,"so 77 duong nguyen hue, khom 4, phuong 1, thanh pho soc trang, soc trang"
1,"o7lk- 20 duong so 8, khu do thi 5a, phuong 4, thanh pho soc trang, soc trang"
1,"1185a le van luong, xa phuoc kien, huyen nha be, tp ho chi minh"
1,"so 40 tran van can, phuong tan thoi hoa, quan tan phu, tp ho chi minh"
1,"so 793/ 12a tran xuan soan, phuong tan hung, quan 7, tp ho chi minh"
1,"61/ 1 to ky, phuong trung my tay, quan 12, tp ho chi minh"
1,"ap tan loi, thi tran mot ngan, huyen chau thanh a, hau giang"
1,"1060/ 3 le van luong, ap 3, xa nhon duc, huyen nha be, tp ho chi minh"
1,"32/ 2 duong nguyen thi bup, khu pho 4, phuong hiep thanh, quan 12, tp ho chi minh"
1,"61 le thuc hoach, phuong phu tho hoa, quan tan phu, tp ho chi minh"
1,"68/ 34 thich quang duc, phuong 05, quan phu nhuan, tp ho chi minh"
1,"202/ 19 ly thuong kiet, phuong 14, quan 10, tp ho chi minh"
1,"118/ 88/ 32 le trong tan, phuong tay thanh, quan tan phu, tp ho chi minh"
1,"165/ 23 nghia phat, phuong 6, quan tan binh, tp ho chi minh"
1,"290/ 40/ 114 no trang long, phuong 12, quan binh thanh, tp ho chi minh"
1,"14 ( lau 2) nguyen dinh chieu, phuong da kao, quan 1, tp ho chi minh"
1,"51/ 7- 51/ 7a ong ich khiem, phuong 10, quan 11, tp ho chi minh"
1,"336- 338- 340 huynh tan phat, khu pho 1, phuong binh thuan, quan 7, tp ho chi minh"
1,"106/ 28/ 4 tan chanh hiep, phuong tan chanh hiep, quan 12, tp ho chi minh"
1,"176 duong 2, phuong tang nhon phu b, quan 9, tp ho chi minh"
1,"31 nguyen trung ngan, phuong ben nghe, quan 1, tp ho chi minh"
1,"so 63 vo thi sau, phuong 06, quan 3, tp ho chi minh"
1,"15/ 4 tran phu, phuong 04, quan 5, tp ho chi minh"
1,"18 duong 49, phuong binh thuan, quan 7, tp ho chi minh"
1,"39 dang tat, phuong tan dinh, quan 1, tp ho chi minh"
1,"22 truong cong dinh, phuong 14, quan tan binh, tp ho chi minh"
1,"92/ 1010g duong le duc tho, phuong 6, quan go vap, tp ho chi minh"
1,"11/ 12 thoai ngoc hau, phuong hoa thanh, quan tan phu, tp ho chi minh"
1,"so 15 duong 51, khu tai dinh cu 50ha, phuong cat lai, quan 2, tp ho chi minh"
1,"101 nguyen khuyen, phuong 12, quan binh thanh, tp ho chi minh"
1,"149/ 7 nguyen van cong, phuong 3, quan go vap, tp ho chi minh"
1,"50b duong so 36, khu pho 3, phuong binh trung tay, quan 2, tp ho chi minh"
1,"243/ 62 chu van an, phuong 12, quan binh thanh, tp ho chi minh"
1,"359/ 1/ 43g duong le van sy, phuong 13, quan 3, tp ho chi minh"
1,"525/ 234 huynh van banh, phuong 14, quan phu nhuan, tp ho chi minh"
1,"32 duong 12 chu van an, phuong 26, quan binh thanh, tp ho chi minh"
1,"332 bac hai, phuong 6, quan tan binh, tp ho chi minh"
1,"220/ 139l duong le van sy, phuong 14, quan 3, tp ho chi minh"
1,"14 duong 82, phuong 10, quan 6, tp ho chi minh"
1,"72/ 4 duong so 1, phuong hiep binh phuoc, quan thu duc, tp ho chi minh"
1,"3/ 89b ap dinh, xa tan xuan, huyen hoc mon, tp ho chi minh"
1,"5 nguyen gia thieu, phuong 06, quan 3, tp ho chi minh"
1,"453/ 48 le van sy, phuong 12, quan 3, tp ho chi minh"
1,"33/ 1b dang van ngu, phuong 10, quan phu nhuan, tp ho chi minh"
